Index,Eigenvalue,MagZ,MagX
56,-3.0972106,0.37500003,0.0
57,-2.8405077,-0.3750001,3.3868088e-9
58,-2.8405068,0.375,0.0
59,-2.174836,-0.24851575,2.231608e-7
60,-2.174836,0.24851568,-2.4010149e-7
61,-2.174211,0.21234931,8.1341874e-8
62,-2.1742096,-0.21234936,-3.7384844e-8
63,-2.1329615,-0.11715165,-4.8496207e-5
64,-2.1329615,-0.11449525,-6.216642e-7
65,-2.13296,0.10873209,6.089995e-5
66,-2.13296,0.122914776,3.3747547e-5
67,-2.1325285,1.9200628e-9,-6.1329843e-6
68,-2.1325285,-2.9513186e-10,-3.9385457e-5
69,-1.7479801,0.24764183,1.3464293e-6
70,-1.7479801,-0.24764197,-1.5005978e-7
71,-1.7473953,-0.24999583,4.6468276e-7
72,-1.7473953,0.2499958,-3.1563843e-8
73,-1.7144389,-0.063311815,-2.3243361e-5
74,-1.7144389,0.06814892,-3.4270677e-5
75,-1.7144389,0.09707533,-8.74092e-6
76,-1.7144389,-0.10191242,1.6667573e-5
77,-1.7140942,-2.9521118e-8,7.559883e-5
78,-1.7140942,-2.0608562e-8,-2.7326583e-5
79,-1.5449862,0.12056071,-1.3660248e-6
80,-1.5449862,-0.120560765,-1.7522216e-6
81,-1.5331249,-0.12375966,1.6763363e-6
82,-1.5331249,0.12375963,6.8865825e-7
83,-1.5113213,4.904809e-12,2.8186432e-6
84,-1.5014267,1.6157694e-12,-2.5623688e-6
85,-1.4990649,-6.541201e-12,-2.7335133e-7
86,-1.4900174,-2.7245506e-12,3.648119e-7
87,-1.470604,-0.1135983,1.3172541e-6
88,-1.4706025,0.113598175,3.2774156e-7
89,-1.4661953,-0.106039226,5.7474955e-7
90,-1.4661953,0.106039226,5.4700905e-7
91,-1.4476385,-1.5704094e-11,-1.33937e-6
92,-1.4470549,6.480746e-12,-1.2343087e-6
93,-1.3874452,0.091997445,-1.942558e-7
94,-1.3874452,-0.09199747,1.1234695e-7
95,-1.38428,0.083949305,-5.4182397e-8
96,-1.38428,-0.08394927,-1.712187e-7
97,-1.3486142,3.3575836e-13,-8.414177e-8
98,-1.3483999,1.4658874e-12,3.1546574e-7
99,-1.2378798,0.17964797,-2.4007548e-7
100,-1.2378798,-0.17964794,-1.6558229e-7
101,-1.237323,0.20983832,4.462539e-7
102,-1.237323,-0.20983838,-6.7465186e-7
103,-1.2036581,0.010630949,1.7078259e-5
104,-1.2036567,0.017537002,-4.119719e-5
105,-1.2036567,-0.116749465,-9.005073e-6
106,-1.2036567,0.088581525,9.237603e-5
107,-1.2033148,9.787876e-10,-3.249586e-5
108,-1.2033148,3.5478216e-8,-2.599361e-5
109,-0.7775886,0.24999717,2.64165e-7
110,-0.7775886,-0.24999712,6.664999e-8
111,-0.77704847,0.1711422,7.355704e-8
112,-0.77704704,-0.17114209,1.8779137e-7
113,-0.7371223,-0.03717568,-1.067811e-5
114,-0.7371223,0.005335474,-9.0340014e-5
115,-0.7371223,0.038791317,1.2006827e-5
116,-0.7371223,-0.0069510737,2.962814e-6
117,-0.73671913,-1.9660261e-8,8.033784e-5
118,-0.73671913,-1.3538787e-9,5.0455296e-6
119,-0.462117,-0.0066342773,1.2969427e-7
120,-0.462117,0.006634259,1.1522296e-7
121,-0.46158358,-0.24995042,1.2309306e-7
122,-0.46158358,0.24995041,-1.0813549e-7
123,-0.41538808,-0.118943654,-7.452267e-5
124,-0.41538808,0.118786514,-1.7449704e-5
125,-0.41538674,-0.07947647,-7.350378e-6
126,-0.41538674,0.079633564,-5.5623048e-5
127,-0.41491577,2.016503e-9,-1.2131466e-5
128,-0.41491577,-1.8309678e-9,0.00016667575
129,0.0070654787,0.2489732,2.8778711e-8
130,0.0070668366,-0.24897322,6.663485e-9
131,0.34179035,0.12411243,-6.6922735e-7
132,0.34179035,-0.124112435,-1.891629e-6
133,0.35154927,0.0874389,3.6376383e-7
134,0.35154927,-0.087439,-1.2382134e-6
135,0.37438712,-1.8631357e-11,2.2104448e-6
136,0.38102838,2.3568135e-11,1.2489093e-6
137,0.38305345,-5.8418104e-10,1.3238561e-5
138,0.3854626,-0.10874415,-5.686839e-6
139,0.38546398,0.108744085,-5.2096484e-6
140,0.38849345,6.607333e-11,-2.4240815e-6
141,0.46041512,0.12307421,1.4369398e-9
142,0.46041512,-0.12307426,-1.0912133e-8
143,0.5171826,-0.16501404,1.0745665e-7
144,0.5171826,0.16501403,1.2875879e-8
145,0.9327941,0.12103765,2.881076e-7
146,0.9327941,-0.121037744,-1.0939972e-6
147,0.9334619,0.23500212,-1.2066762e-6
148,0.9334619,-0.23500225,-3.1607368e-7
149,0.9351164,-2.097574e-10,8.872971e-8
150,0.9421172,0.057163097,1.80729e-6
151,0.9421172,-0.057163123,6.5469277e-7
152,0.9605738,-8.022684e-12,9.222212e-7
153,0.96675074,9.464742e-11,-2.264026e-6
154,0.96755975,7.0023404e-10,-1.213734e-5
155,0.969327,0.12160543,9.53142e-6
156,0.969327,-0.12160562,5.7301436e-6
157,0.9726048,-7.3844965e-11,-4.6654355e-7
158,0.982323,-0.15266061,-3.012802e-7
159,0.982323,0.15266068,-5.4338165e-7
160,0.9843726,-4.5295687e-11,-5.0598953e-7
161,1.0284085,0.12278677,-3.2484823e-7
162,1.0284085,-0.12278678,-2.688486e-8
163,1.3027894,0.24999571,5.802164e-9
164,1.3027894,-0.24999575,-2.3967404e-8
165,1.3985629,-0.23245068,2.9695075e-8
166,1.3985629,0.23245057,1.2197154e-8
167,1.5052259,0.10751023,2.2685674e-8
168,1.5052259,-0.10751029,3.675784e-7
169,1.5142965,0.10493937,4.160033e-9
170,1.5142965,-0.104939446,-1.3966284e-6
171,1.5395911,1.0808732e-10,-3.325585e-7
172,1.5455143,3.2072225e-10,1.2633363e-6
173,1.5478489,3.840474e-9,2.6318236e-5
174,1.5487692,-0.08767686,4.744723e-6
175,1.5487692,0.08767683,-2.4614206e-5
176,1.5526876,3.388134e-10,-6.4597557e-6
177,1.6205997,0.12486626,1.5862294e-7
178,1.6206012,-0.124866374,4.8313627e-8
179,1.719317,0.24854246,-3.6621444e-8
180,1.7193184,-0.24854246,-3.119594e-8
181,1.9037068,0.116252,-3.0158628e-7
182,1.9037082,-0.11625207,-4.4213303e-7
183,1.9082863,0.24674344,-5.7778568e-8
184,1.9082863,-0.24674353,1.7182876e-7
185,1.9126596,0.05723891,8.990247e-8
186,1.9126596,-0.05723896,1.5851724e-7
187,1.9460301,-2.4619314e-11,6.2483673e-7
188,1.9518421,-7.072549e-11,-1.5622062e-7
189,1.9542253,-0.10350925,4.6168316e-6
190,1.9542265,0.103509195,-2.1783205e-6
191,1.9557929,-4.6476598e-10,-3.923236e-6
192,1.960542,-4.5008403e-11,1.4855084e-6
193,2.0448096,-0.12499982,-2.0814424e-7
194,2.0448096,0.12499966,1.4586777e-7
195,2.2297232,-0.24877174,8.517665e-9
196,2.2297232,0.24877177,-1.578155e-9
197,2.6972244,-0.12043152,-3.9642125e-9
198,2.6972244,0.120431595,-1.7630407e-9
199,2.7994988,0.075370036,2.9587109e-6
200,2.7994988,-0.07536999,-3.5646724e-7
201,2.8053815,0.12446721,2.5397167e-6
202,2.805383,-0.12446722,-1.108889e-6
203,2.8179567,4.861284e-11,-2.5866711e-6
204,2.818658,1.98257e-11,-1.6012506e-6
205,3.0009823,-2.679833e-13,1.920268e-7
206,3.0502615,-4.067429e-14,1.4077019e-8
207,3.377097,0.1244973,-6.886417e-7
208,3.377097,-0.12449736,6.657387e-7
209,3.3827403,0.12053907,-6.317444e-7
210,3.3827403,-0.12053918,3.1496785e-7
211,3.402467,-3.1496732e-11,3.5431313e-7
212,3.4031117,7.617094e-14,-5.3066667e-9
213,3.7523003,-1.7626877e-12,-7.265983e-8
214,3.7824905,0.12103251,-2.0584824e-7
215,3.7824905,-0.12103255,5.9316375e-7
216,3.788027,-0.123905145,-2.4969228e-7
217,3.788027,0.12390508,2.170236e-6
218,3.8015635,-5.0717187e-11,-1.1778289e-7
219,3.816651,-3.5891784e-13,-3.9538003e-7
220,3.817271,2.7923684e-11,-1.7578315e-6
221,3.9597642,0.1249769,-8.706075e-8
222,3.9597642,-0.124976926,-7.7039135e-7
223,3.9650004,-0.12308493,-3.556931e-6
224,3.9650018,0.12308493,9.5449785e-8
225,3.9785664,-1.093621e-11,8.6776777e-7
226,3.9791217,-1.01069396e-10,3.4624923e-6
227,4.2862206,3.1122506e-13,4.6616496e-8
228,4.3354826,-2.2086395e-13,1.5345249e-7
229,4.3659477,-0.11368218,-9.680789e-7
230,4.3659487,0.11368214,-5.0012403e-7
231,4.371085,-0.12343865,-8.475838e-7
232,4.371086,0.123438664,-1.7170811e-7
233,4.3935223,-1.107946e-11,1.3072813e-6
234,4.3940554,-4.995041e-12,9.1335727e-7
235,4.9464207,-0.109033875,2.7714268e-8
236,4.9464207,0.10903389,3.7596453e-7
237,4.9513464,0.10941532,-3.5753584e-7
238,4.9513464,-0.10941535,-7.154891e-8
239,4.980817,4.6423997e-12,-4.3723705e-7
240,4.981305,6.129022e-13,4.4477574e-7
241,5.8014574,-0.12499925,-2.7188798e-7
242,5.8014593,0.12499929,-2.3883288e-7
243,5.8179417,3.2395216e-13,2.0381391e-7
244,5.86709,-4.0767154e-13,3.0925838e-7
245,6.2146435,0.12496138,-2.5939856e-8
246,6.2146444,-0.12496139,1.5315345e-7
247,6.3516283,-1.9246348e-13,-1.5580578e-7
248,6.4008064,2.4032874e-14,2.4299904e-8
249,6.7999516,0.12500001,1.0265037e-8
250,6.7999525,-0.12499998,2.5474978e-9
251,7.1028185,9.152617e-15,-6.085055e-9
252,7.1520734,5.7845506e-15,-5.231064e-9
253,7.37383,0.124999434,-1.8556096e-9
254,7.3738327,-0.124999546,1.32150655e-8
255,9.168817,1.6219939e-14,-1.28771624e-8
256,9.218568,2.8452965e-14,-1.5325815e-8
