Index,Eigenvalue,MagZ,MagX
62,-3.8937497,-0.0875445,6.277467e-8
63,-3.8751845,0.11428484,0.0011185068
64,-3.8751845,-0.037131555,-9.228332e-6
65,-3.8751812,-0.1125756,-0.002538948
66,-3.8751812,0.036341496,-0.0017660693
67,-3.8751502,-2.3625065e-5,0.0015422973
68,-3.8751502,-0.000895479,0.0016538707
69,-3.5024877,-0.24728493,-1.4042186e-6
70,-3.5024877,0.15867537,5.7937035e-7
71,-3.5024815,0.2441994,1.8821046e-6
72,-3.5024815,-0.15558971,1.1447591e-8
73,-3.487587,0.122750886,-0.0011555968
74,-3.487587,-0.118740425,0.0033279506
75,-3.487584,0.11932694,0.013434573
76,-3.487584,-0.124784425,-0.0013897442
77,-3.4875622,0.0013512333,-0.015151838
78,-3.4875593,9.568308e-5,0.00093384716
79,-3.1210175,-0.11423342,7.0106066e-6
80,-3.1210175,0.11423343,9.308646e-7
81,-3.1205993,-0.089337625,1.6929804e-5
82,-3.1205964,0.089337654,-2.398832e-6
83,-3.1053805,-2.4130708e-11,-7.252612e-6
84,-3.1050463,-2.7616287e-10,-1.4557578e-5
85,-3.1033592,-4.7952142e-11,3.2185717e-6
86,-3.1030402,9.089824e-11,1.1785327e-6
87,-3.0924058,0.12495016,-2.44289e-6
88,-3.0924058,-0.12495021,2.795919e-6
89,-3.0922575,-0.11590688,2.122326e-6
90,-3.0922575,0.11590684,-8.8138455e-7
91,-3.0831556,-6.671457e-10,4.7624155e-7
92,-3.0831494,-4.5758178e-10,-4.603584e-6
93,-3.0572743,0.070987456,-3.2357835e-7
94,-3.0572743,-0.07098919,-5.5634547e-7
95,-3.057169,0.11254,-7.515197e-7
96,-3.057169,-0.112538196,-1.2925537e-6
97,-3.0415535,-3.752593e-11,-2.416667e-7
98,-3.0415502,-1.2619372e-11,2.8553998e-7
99,-2.993391,-0.17839892,-2.184382e-6
100,-2.993391,0.24998789,-1.9281499e-8
101,-2.9933848,0.16923374,-1.7339526e-6
102,-2.993382,-0.24082291,-4.779796e-6
103,-2.9794416,-0.123733364,0.0004916275
104,-2.9794416,0.03693377,-0.022761349
105,-2.9794416,0.124479935,0.003486166
106,-2.9794416,-0.10121582,-0.026899097
107,-2.9794168,0.02830793,0.05495
108,-2.9794168,0.035227515,-0.00925845
109,-2.507907,-0.07122158,-1.1458318e-6
110,-2.507907,0.24997295,-1.2452177e-6
111,-2.5079007,-0.11136928,-1.1138351e-7
112,-2.5079007,-0.06738225,-1.3441449e-7
113,-2.4916754,-0.08133022,0.021022672
114,-2.4916754,0.09215604,-0.0038547327
115,-2.4916754,-0.10842077,0.00073124596
116,-2.4916754,0.10350963,-0.008211253
117,-2.4916506,-0.0059875087,-0.011364788
118,-2.4916477,7.28102e-5,0.0016796292
119,-2.164906,-0.24773566,-5.18665e-7
120,-2.164906,0.24876754,2.8371503e-6
121,-2.164897,-0.24931476,-4.4073101e-7
122,-2.164897,0.24828276,-2.254878e-6
123,-2.1455383,0.098975934,0.0009050791
124,-2.1455355,-0.089743316,-0.0065635694
125,-2.1455355,-0.08323032,-0.00020632692
126,-2.1455355,0.074335545,-0.00086339674
127,-2.1455011,-0.00030394227,0.0051655443
128,-2.1455011,-3.3911598e-5,0.0015628831
129,1.6794966,0.1021344,-5.6016205e-9
130,1.6794997,-0.1021344,-3.2417724e-9
131,2.1416016,-0.11673686,-7.860533e-6
132,2.1416016,0.11673687,-1.8992265e-6
133,2.1419325,-0.122802176,-3.4536483e-6
134,2.1419358,0.12280206,5.8501214e-6
135,2.157814,-5.309846e-10,8.3815485e-6
136,2.1580157,-4.204465e-9,-1.5143195e-6
137,2.1592011,-0.124667205,-0.00020938924
138,2.1592011,0.1246675,6.571871e-5
139,2.1592913,-3.008589e-7,0.00014558404
140,2.1594768,3.9426354e-10,-2.2612833e-6
141,2.1876273,-0.10665393,1.350618e-7
142,2.1876273,0.10665391,-4.179219e-9
143,2.1935248,-0.12142167,4.5722507e-7
144,2.1935277,0.12142161,2.3868793e-7
145,2.574933,0.21846728,-2.2344054e-7
146,2.574933,-0.21846732,-9.182874e-7
147,2.6751642,-0.01206422,3.017998e-7
148,2.6751642,0.012064222,2.974216e-7
149,2.6868382,0.0072632837,-1.7880708e-8
150,2.6868415,-0.0072632674,9.623985e-6
151,2.6871667,-0.124844395,5.6060435e-6
152,2.6871667,0.12484437,-9.4855807e-7
153,2.6989555,-3.0086092e-8,-8.131322e-6
154,2.6991534,4.1668205e-8,-2.7811282e-6
155,2.6997356,0.11995989,-1.175168e-5
156,2.699739,-0.11995972,0.00012142584
157,2.7000327,-2.5331053e-7,-0.000109195804
158,2.7002158,-6.29773e-10,-6.9852476e-8
159,2.7251835,-0.12481462,-1.4695528e-6
160,2.7251835,0.124814644,-1.6849295e-6
161,2.8734407,1.0615696e-12,-1.8424682e-7
