Index,Eigenvalue,MagZ,MagX
139,1.9069247,-5.0984713e-6,0.0007892478
140,1.9071867,1.3020902e-10,-2.8256503e-5
141,1.9426451,-0.2475714,-1.8007631e-7
142,1.9426479,0.2475714,-2.4704897e-7
143,1.9441102,0.12222416,1.484095e-7
144,1.9441102,-0.12222428,-3.9917964e-7
145,2.331903,0.25000006,-1.08737964e-7
146,2.331903,-0.25,2.6714372e-7
147,2.4288707,-0.25000003,2.5743083e-7
148,2.4288707,0.24999999,-2.3329832e-7
149,2.436717,-0.121102445,-4.733394e-6
150,2.436717,0.12110231,-4.2645856e-6
151,2.4371767,0.1248047,-1.2061203e-5
152,2.4371767,-0.124804735,9.2898235e-6
153,2.4498496,-1.0277405e-11,9.526921e-6
154,2.4501286,-4.1703682e-8,3.8078506e-6
155,2.4508214,0.11839963,-0.00020092865
156,2.4508243,-0.11839982,-0.00013906474
157,2.4511342,5.225329e-8,0.00020870443
158,2.4513884,5.6048325e-8,0.00013145557
159,2.4784927,0.1246797,-1.3881235e-6
160,2.4784927,-0.12467961,-2.6163562e-7
161,2.611639,5.226662e-13,1.84674e-7
162,2.6173334,5.357651e-13,-1.8847877e-7
163,2.772987,0.24967523,-3.2528893e-9
164,2.772987,-0.24967527,-8.4911385e-8
165,2.818058,-0.24922562,3.063062e-7
166,2.8180609,0.24922554,2.9534901e-9
167,3.044053,0.08810054,3.682243e-6
168,3.044053,-0.08810061,1.1759162e-6
169,3.0445037,-0.10584496,-4.235359e-6
170,3.0445037,0.10584502,-6.6360662e-6
171,3.0589943,-2.9759508e-9,-3.102554e-6
172,3.0592675,4.017352e-9,7.982386e-6
173,3.0600705,0.09080315,-1.8402616e-5
174,3.0600734,-0.09080308,3.5476118e-5
175,3.0604281,-7.986074e-8,6.6778455e-5
176,3.060676,-3.4539127e-8,-8.4128675e-5
177,3.0907645,-0.1249987,2.8280022e-7
178,3.0907645,0.124998726,5.8753335e-7
179,3.1622052,0.24078491,-4.105094e-8
180,3.1622052,-0.24078494,8.5639336e-8
181,3.3263927,-0.1822435,7.724135e-8
182,3.326395,0.1822435,-5.479335e-8
183,3.4944768,0.12458228,-7.594967e-6
184,3.4944768,-0.1245823,-2.924967e-6
185,3.4949245,-0.1242818,-4.2848164e-6
186,3.4949245,0.12428178,2.004697e-6
187,3.5139823,3.3754805e-8,1.0302995e-5
188,3.5142527,5.773366e-8,2.9132423e-6
189,3.5147939,0.12357832,-4.945339e-5
190,3.5147939,-0.12357852,-2.5551864e-5
191,3.5158162,1.3231626e-8,4.8039965e-5
192,3.5160613,1.1456331e-8,2.6772814e-5
193,3.5552192,0.12346954,-3.4019166e-7
194,3.5552216,-0.123469554,1.696568e-7
195,3.670669,-0.038237445,-1.1953594e-7
196,3.670672,0.03823745,-1.0125151e-7
197,4.157308,-0.2384543,1.8140879e-8
198,4.157308,0.23845433,9.2454694e-10
199,7.198388,0.12149264,4.3341306e-6
200,7.198391,-0.121492594,3.3070676e-6
201,7.198667,-0.114374004,7.788948e-6
202,7.198667,0.11437389,-4.581326e-6
203,7.2079616,2.3793734e-11,-7.706551e-6
204,7.207976,-2.9455352e-10,-3.1684428e-6
205,7.5106378,-1.12986496e-14,2.353925e-8
206,7.516332,-7.276986e-14,-1.1827663e-7
207,7.807277,-0.052290976,2.5643865e-6
208,7.807277,0.052290983,-1.3555892e-6
209,7.807547,-0.01012226,8.916183e-6
210,7.807547,0.010122223,-1.422393e-7
211,7.818626,-2.1734486e-10,2.1022017e-6
212,7.8186374,-8.6501406e-10,-1.1600717e-5
213,8.261999,0.123021685,-3.878201e-6
214,8.262001,-0.12302189,-2.649842e-6
215,8.262264,0.11603784,2.2815589e-6
216,8.262266,-0.116037704,-7.764238e-6
217,8.267174,2.0863328e-10,-3.021809e-6
218,8.272869,-4.1759501e-10,-7.449656e-7
219,8.278135,-1.7388124e-10,7.3354895e-6
220,8.278151,-6.626838e-10,6.4289384e-6
221,8.35113,-0.08022077,-2.5491242e-6
222,8.35113,0.080220714,2.9335197e-6
223,8.351389,-0.12123022,7.132291e-6
224,8.351393,0.121230304,-9.976425e-6
225,8.357807,1.3776724e-10,3.4653726e-7
226,8.357819,3.7359876e-10,3.6811145e-6
227,8.805935,-0.12211654,-1.9535119e-6
228,8.805937,0.12211655,-1.9398979e-6
229,8.806194,-0.12393894,2.1544582e-7
230,8.806194,0.12393888,2.617245e-6
231,8.8174,4.821518e-11,3.452872e-6
232,8.817415,1.6727889e-10,-2.352771e-6
233,8.896645,2.1259627e-14,9.307505e-9
234,8.902342,1.5110157e-13,-2.6547532e-8
235,9.4151535,0.124999695,-4.1581077e-7
236,9.4151535,-0.12499975,3.601336e-7
237,9.415403,0.124828234,1.970777e-9
238,9.415405,-0.12482829,-3.8393188e-7
239,9.4283695,-4.558426e-12,8.9918535e-9
240,9.428381,1.6256859e-12,5.527729e-7
241,13.101786,-0.12461087,6.666862e-8
242,13.101788,0.12461093,4.9799052e-8
243,13.166154,2.119892e-14,-4.450408e-8
244,13.1718445,-1.5632386e-14,-6.098189e-8
245,13.560921,0.12038498,4.4249746e-10
246,13.560923,-0.12038501,1.2506273e-9
247,13.795597,1.3969036e-14,1.4816169e-8
248,13.801298,6.3282936e-14,-9.805723e-9
249,14.171576,-0.11589331,5.037631e-9
250,14.171576,0.11589327,-1.1496022e-8
251,14.552147,1.1512006e-14,-1.2825197e-8
252,14.557844,9.123181e-15,-4.124266e-9
253,14.71023,0.12500001,-5.4304716e-9
254,14.710232,-0.12500007,1.3720005e-8
255,19.451172,7.366869e-15,1.6916301e-8
256,19.456877,5.0448965e-15,1.12655805e-8
