Index,Eigenvalue,MagZ,MagX
50,-5.298912,-0.24988496,-3.6171407e-8
51,-5.263524,0.2500001,-4.0250248e-7
52,-5.263522,-0.25000003,-1.0703011e-8
53,-4.9908023,0.37499997,0.0
54,-4.990802,-0.37500003,-9.756235e-9
55,-4.6045246,-0.37500012,8.29069e-9
56,-4.604523,0.37500003,0.0
57,-4.3425546,0.37499994,0.0
58,-4.342553,-0.37500006,1.6321748e-9
59,-2.6609273,-0.13518082,6.485204e-7
60,-2.6609273,0.13518092,5.949038e-7
61,-2.660808,-0.24998745,8.991313e-7
62,-2.660808,0.24998732,-5.106299e-7
63,-2.6299896,0.12485099,0.00024452823
64,-2.6299896,-0.04146792,0.00012885714
65,-2.6299896,-0.038804945,0.00018212272
66,-2.6299896,-0.04457736,0.0003153479
67,-2.6298294,-7.029433e-7,-0.0007214122
68,-2.629828,-3.823238e-9,-0.0001509926
69,-2.2511473,-0.24840482,-1.0795964e-6
70,-2.2511473,0.24840479,-1.5669903e-7
71,-2.2510328,-0.24387772,-1.0540964e-6
72,-2.2510328,0.24387786,-3.7945875e-7
73,-2.2264829,-0.07105788,4.9944293e-7
74,-2.2264829,0.014446223,-0.00023575408
75,-2.2264829,-0.0054901987,-4.924317e-5
76,-2.226481,0.06210175,-0.00012743496
77,-2.2263541,-8.015732e-9,0.00022434648
78,-2.2263541,8.242184e-8,0.00018969756
79,-1.9585664,-0.08398019,2.6117666e-6
80,-1.9585664,0.0839802,-7.799074e-7
81,-1.9551678,0.123330586,1.2818645e-6
82,-1.9551678,-0.12333062,6.5961996e-7
83,-1.9331236,-1.2217573e-11,-1.8674133e-6
84,-1.9303699,-7.297955e-12,-2.0260507e-6
85,-1.927064,-3.1725886e-11,-1.3230984e-6
86,-1.9244862,8.337955e-12,4.1236146e-7
87,-1.9079804,-0.12345611,3.3757808e-6
88,-1.9079804,0.12345615,2.2646282e-6
89,-1.9067459,-0.12437511,3.1877325e-6
90,-1.906744,0.124375165,-1.0079316e-6
91,-1.8919742,-3.6896375e-11,-4.3660143e-6
92,-1.8918617,-1.07316614e-10,-2.9346959e-6
93,-1.8480997,-0.111302614,2.7492237e-7
94,-1.848098,0.111302644,1.7485063e-6
95,-1.8472266,-0.04370984,1.8549365e-6
96,-1.8472266,0.04370981,5.123596e-7
97,-1.8208835,2.252535e-11,-1.7152604e-6
98,-1.8208439,3.4436516e-11,-2.0511427e-6
99,-1.7397685,-0.24999896,-4.4074105e-7
100,-1.7397685,0.24999881,2.2923686e-7
101,-1.7396579,-0.24999334,6.4595e-7
102,-1.7396579,0.24999325,-3.7159063e-7
103,-1.715651,0.12025016,0.0004069655
104,-1.7156491,-0.11997524,-1.4853404e-5
105,-1.7156475,-0.11778753,-0.00013949779
106,-1.7156475,0.117510505,0.00038900392
107,-1.7155259,1.0974622e-6,-0.00037789482
108,-1.7155259,9.303806e-7,-0.00026328446
109,-1.2667384,-0.06361615,-3.0054053e-7
110,-1.2667384,0.0636162,-3.5674597e-7
111,-1.2666314,-0.17277792,-6.51175e-7
112,-1.2666314,0.17277782,6.985176e-8
113,-1.2383204,0.06319975,9.903211e-5
114,-1.2383204,-0.060480025,0.00013017726
115,-1.2383204,-0.100264296,-1.4933185e-5
116,-1.2383184,0.09754472,-8.916271e-5
117,-1.2381749,-4.75543e-8,-4.667273e-5
118,-1.2381749,-1.2172234e-7,-7.7402656e-5
119,-0.9384726,-0.19312744,1.1365524e-7
120,-0.93847084,0.19312742,-3.257158e-7
121,-0.9383656,0.24369636,8.731245e-9
122,-0.9383656,-0.24369647,-1.9961274e-7
123,-0.90513474,0.09257847,-0.00013256578
124,-0.90513474,-0.121420406,-6.928972e-5
