Index,Eigenvalue,MagZ,MagX
62,-0.72918564,-0.12275882,2.702063e-8
63,-0.7291854,0.12273453,1.7290931e-8
64,-0.72918504,2.4312505e-5,-1.6631667e-7
65,-0.72745025,-0.102931656,-1.8540334e-8
66,-0.7274501,0.11628106,-6.060597e-8
67,-0.72744983,-0.013349478,-5.522777e-8
68,-0.6984273,2.1393681e-12,-4.4686533e-7
69,-0.62176836,-0.2369609,9.648083e-9
70,-0.6217682,-0.048476603,-2.7319457e-8
71,-0.6217681,0.08919881,8.196482e-8
72,-0.62176806,0.24741346,6.558674e-9
73,-0.621768,-0.05117349,9.847873e-10
74,-0.62128836,6.2907812e-9,1.4186437e-6
75,-0.616642,-0.12282313,2.6834526e-9
76,-0.6166419,0.024031008,-2.4772167e-8
77,-0.61664146,0.0987921,-1.0285984e-6
78,-0.485994,0.046464197,-2.0516454e-8
79,-0.4859939,-0.031089118,-7.730863e-8
80,-0.48599377,-0.015374818,-1.2214087e-8
81,-0.45106724,-0.15583088,-1.0204002e-6
82,-0.45106712,-0.10309799,-1.318613e-6
83,-0.45106703,-0.03529083,-2.4208214e-7
84,-0.45106637,0.24920769,4.2432552e-7
85,-0.45106623,0.04501192,-1.21607115e-8
86,-0.44720417,-0.10395051,1.2427174e-6
87,-0.44720346,0.10995081,-3.6448043e-7
88,-0.4472031,-0.00600029,1.2952424e-6
89,-0.39170307,-0.1094701,-4.6648947e-9
90,-0.39170286,-0.003885581,7.7405645e-8
91,-0.39170277,0.24857868,-1.6403476e-8
92,-0.39170262,-0.07112443,-1.97248e-8
93,-0.39170206,-0.064098604,6.9054366e-8
94,-0.3790182,2.1451662e-12,9.110916e-8
95,-0.31675366,0.07213507,-4.6932847e-8
96,-0.31675348,-0.11659236,2.3665467e-7
97,-0.3167532,0.044457294,-1.3440486e-8
98,-0.30093345,0.03273162,-1.0517735e-7
99,-0.3009333,-0.12836249,-1.0414493e-7
100,-0.30093327,0.24374875,2.1551077e-8
101,-0.30093306,0.0044769826,-2.152391e-8
102,-0.30093277,-0.15259477,2.043296e-8
103,-0.21703503,-0.002003156,7.4316304e-8
104,-0.21703492,-0.06259089,2.318753e-8
105,-0.21703422,0.064593635,-1.3066482e-8
106,-0.1738799,-0.113604285,1.0772781e-8
107,-0.17387977,-0.14039522,9.82531e-10
108,-0.1738796,0.2298019,-2.6389687e-8
109,-0.17387955,-0.22828676,-4.744713e-8
110,-0.17387941,0.14010003,2.2471978e-8
111,-0.17387903,0.375,0.0
112,-0.17387877,-0.26261598,-6.880147e-9
113,-0.12025832,-0.04965909,-3.4662598e-8
114,-0.1202577,-0.0578498,-3.7293777e-8
115,-0.1202574,0.10750882,-7.4540885e-8
116,-0.07856665,-0.07800883,2.9283778e-9
117,-0.07856617,-0.056458745,1.38044225e-8
118,-0.078566015,-0.0643877,9.4973785e-8
119,-0.07856599,-0.05092941,-5.2981267e-8
120,-0.07856532,0.24978395,8.957082e-8
121,-0.04799765,-0.20090981,2.7937093e-8
122,-0.047997445,0.24846411,1.1041358e-8
123,-0.04799723,0.11977123,4.6615643e-8
124,-0.047997117,-0.027470177,-1.0456921e-7
125,-0.047996942,-0.13985558,-1.2826406e-7
126,-0.01553452,4.933604e-13,1.3200396e-7
127,0.042892933,-0.35403988,3.620902e-8
128,0.042893093,-0.01651428,7.4401626e-8
129,0.042893298,0.0822624,4.1535515e-8
130,0.04289332,-0.053002544,2.228466e-8
131,0.04289342,-0.25067,1.4225758e-9
132,0.042893626,0.21696304,-3.3498903e-8
133,0.042893887,0.375,0.0
134,0.12769394,0.0062578255,1.6444208e-8
135,0.12769456,0.048972208,-1.6422549e-8
136,0.12769456,-0.05523004,-2.099401e-8
137,0.16805495,-0.04902189,-2.892312e-8
138,0.16805506,-0.04775636,-2.6303317e-8
139,0.16805515,0.09677863,-1.4053334e-8
140,0.25422996,-0.19911177,-5.478745e-8
141,0.25423032,0.115967825,-1.12176835e-7
142,0.2542304,0.17651449,5.9056678e-8
143,0.25423044,0.0560545,5.484546e-8
144,0.2542309,-0.14942645,-5.4475688e-8
145,0.32082358,0.012895958,1.241322e-7
146,0.32082394,0.05736571,-8.0815376e-8
147,0.32082397,-0.07026249,8.3838586e-8
148,0.34784114,4.690539e-12,5.4566705e-8
149,0.3553155,-0.12436045,8.0579845e-9
150,0.35531563,0.23198825,-1.1669168e-7
151,0.3553157,-0.047345173,-2.3557162e-8
152,0.35531583,0.085142635,-6.17203e-8
153,0.35531586,-0.14542511,-5.9187446e-8
154,0.36731634,-0.20638809,1.8278259e-8
155,0.36731634,-0.20249538,-2.216615e-8
156,0.36731654,-0.073364146,4.5282913e-8
157,0.36731657,0.24943687,5.6590743e-8
158,0.36731666,0.104651004,-3.7830553e-8
159,0.3673168,-0.24684584,-3.9229043e-8
160,0.36731696,0.375,2.8616847e-9
161,0.41720712,1.5659411e-13,5.2836015e-8
162,0.5353511,-0.0042779753,5.2845838e-8
163,0.5353511,0.034769982,-4.2591008e-8
164,0.53535146,-0.030493004,-3.4673864e-8
165,0.59949625,0.0028389269,-3.3776494e-8
166,0.5994965,-0.12281896,1.0900823e-8
167,0.5994966,0.11998013,-2.6892561e-8
168,0.64679056,-0.24850835,-7.392907e-9
169,0.6467908,0.24818303,1.4191627e-8
170,0.6467908,-0.04659909,3.141035e-8
171,0.64679104,0.12193876,-5.5595994e-8
172,0.64679116,-0.075014584,9.814514e-10
173,0.75,0.033022415,-9.933685e-9
174,0.75,0.049569782,9.466863e-10
175,0.7500001,0.06173885,-6.6651245e-9
176,0.7500001,0.37499994,0.0
177,0.75000024,-0.24395868,-4.2014374e-8
178,0.7500003,-0.102401644,-7.4220967e-9
179,0.7500005,-0.17297058,2.9487643e-9
180,0.77712464,0.06027556,1.4590718e-8
181,0.7771249,-0.01827928,2.3522466e-8
182,0.7771251,-0.041996233,3.26181e-8
183,0.8145088,-0.2309453,2.0809883e-9
184,0.8145089,0.1693597,-2.9805003e-9
185,0.81450903,0.13666824,1.1876199e-8
186,0.81450915,-0.11951057,1.982297e-9
187,0.8145092,0.04442852,-1.9505753e-10
188,0.85384727,3.140738e-13,1.8841215e-8
189,0.95091987,0.06614454,8.434961e-8
190,0.95092,-0.08564572,-2.6689515e-8
191,0.95092016,0.019501187,-2.8254428e-8
192,0.9762861,-0.09857323,-1.444203e-8
193,0.9762863,0.015888259,-1.2636511e-8
194,0.9762863,-0.043182515,-2.6427871e-8
195,0.97628635,0.095985,3.0638706e-8
196,0.9762864,0.029884338,2.464358e-8
197,1.0393258,0.09162962,-6.813333e-8
198,1.0393258,0.24691094,3.1125015e-8
199,1.039326,-0.07605191,7.692227e-9
200,1.039326,-0.23921235,-5.79296e-8
201,1.0393261,-0.02327658,5.839848e-8
202,1.1326832,-0.23648764,-1.9823928e-7
203,1.1326833,-0.33218557,-1.3360118e-7
204,1.1326833,0.05541547,-4.2063608e-8
205,1.1326834,0.16438754,-2.8163378e-9
206,1.1326834,-0.13552403,-9.06555e-9
207,1.1326835,0.109393194,-2.930328e-8
208,1.1326835,0.375,0.0
209,1.1704677,-0.10168722,-2.0070452e-8
210,1.1704679,-0.0083019035,6.333902e-8
211,1.170468,0.10998908,-1.2458028e-7
212,1.1863192,0.23657204,3.8886004e-8
213,1.1863192,-0.03031407,1.6088674e-8
214,1.1863194,0.064868495,-2.3910635e-8
215,1.1863194,-0.105726056,6.9094575e-8
216,1.1863196,-0.1653993,3.6854817e-7
217,1.3234285,0.09913059,-4.988333e-8
218,1.3234289,-0.079706155,-4.3978076e-8
219,1.323429,-0.019424612,-9.432918e-8
220,1.3825144,2.3697715e-12,-2.1965125e-9
221,1.393341,0.2489697,1.4794585e-8
222,1.3933411,0.01725492,6.3095534e-8
223,1.3933411,-0.059540775,2.3251767e-8
224,1.3933412,-0.10564382,1.7036092e-8
225,1.3933413,-0.10103716,-5.388319e-9
226,1.4571065,-0.2570461,-8.308932e-9
227,1.4571066,0.21326505,-1.1582986e-8
228,1.4571066,-0.32087108,-6.2841568e-9
229,1.4571067,0.031222885,-1.4233249e-8
230,1.4571067,-0.007885162,-1.6972043e-8
231,1.4571067,0.37499994,1.0080549e-9
232,1.457107,-0.033685688,-2.8742497e-9
233,1.4936986,0.0020099536,-1.5309409e-9
234,1.4936988,0.11157358,7.686364e-8
235,1.4936991,-0.11358351,7.660487e-8
236,1.589353,0.016709069,2.8938953e-8
237,1.589353,-0.21449639,-1.0278265e-7
238,1.5893531,0.23134354,3.452024e-9
239,1.5893532,0.09250552,4.628669e-8
240,1.5893533,-0.12606195,7.234456e-8
241,1.6738794,0.09215919,2.3490514e-8
242,1.6738795,-0.084742986,-1.6108372e-8
243,1.6738795,-0.19458085,3.4536904e-9
244,1.6738796,0.22088279,8.7230234e-10
245,1.6738796,-0.034623764,-8.848127e-8
246,1.6738796,0.375,2.781212e-10
247,1.6738799,-0.3740957,1.5523744e-8
248,1.7499999,-0.056941416,3.146966e-8
249,1.75,0.24407163,-2.855263e-10
250,1.75,-0.5,0.0
251,1.75,0.027156333,5.8795866e-9
252,1.75,0.03359483,3.074005e-8
253,1.75,-0.29272038,-3.0189767e-8
254,1.75,0.375,0.0
255,1.75,0.5,0.0
256,1.7500001,-0.33016104,8.18958e-9
